,has_remod,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,House Style_2Story,House Style_Split,Central Air_Y,Bedroom AbvGr_1,Bedroom AbvGr_2,Bedroom AbvGr_3,Bedroom AbvGr_>=4,TotRms AbvGrd_6,TotRms AbvGrd_7,TotRms AbvGrd_<=4,TotRms AbvGrd_>=8,Mo Sold_spring,Mo Sold_summer,Mo Sold_winter,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,total_baths_1,total_baths_2,total_baths_>=3,lot_area_frontage,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Garage Area,outdoor_SF,age_since_remodel,age_since_built,Heating QC,house_exter_score,fireplace_score,garage_basement_score,kitchen_score,SalePrice
505,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,462383.0,0.0,799.0,1571,380.0,40,15,16,4,91,3,0.0,3,178000
506,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,767880.0,167.0,1453.0,1479,558.0,173,4,4,5,84,0,0.0,4,226000
507,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,731990.0,178.0,784.0,1632,898.0,173,40,40,5,108,3,0.0,3,173000
508,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,496860.0,0.0,864.0,864,360.0,0,44,44,4,60,1,49.0,3,62383
509,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1001516.0,268.0,1452.0,2713,858.0,192,0,0,5,112,4,9.0,5,446261
510,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,301000.0,0.0,624.0,1479,312.0,530,9,80,5,90,8,49.0,4,160000
511,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,,24.0,1393.0,1576,668.0,163,4,4,5,84,3,0.0,4,219990
512,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,872526.0,125.0,1468.0,1479,577.0,145,8,9,5,84,0,0.0,4,191000
513,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,376970.0,0.0,756.0,1060,308.0,215,13,82,3,84,4,36.0,3,136500
514,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,0.0,0.0,943,308.0,0,13,49,3,54,0,49.0,4,80000
515,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,178.0,1204.0,2183,786.0,0,18,18,4,96,0,5.4289000000000005,4,229000
516,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,795040.0,246.0,1050.0,1949,574.0,246,16,17,5,84,3,20.25,4,236000
517,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1073805.0,242.0,1824.0,1824,932.0,304,0,1,5,120,4,9.0,5,392000
518,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,391932.0,0.0,720.0,1930,316.0,0,59,82,2,66,0,49.0,3,149000
519,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,142236.0,0.0,970.0,2393,846.0,184,9,10,5,120,3,20.25,5,345000
520,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,611072.0,0.0,716.0,2014,624.0,72,1,106,5,104,0,12.25,3,169000
521,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1495872.0,0.0,484.0,1242,336.0,0,57,61,3,54,0,49.0,3,109900
522,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,712398.0,94.0,996.0,2000,650.0,238,12,13,5,72,3,9.0,3,188000
523,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,300000.0,0.0,780.0,1412,280.0,45,59,70,5,60,4,49.0,3,132500
524,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,634205.0,0.0,990.0,990,440.0,158,15,15,5,84,0,0.0,3,143000
525,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,538240.0,0.0,1342.0,1342,256.0,0,56,56,5,66,0,49.0,3,125000
526,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1773600.0,568.0,1868.0,1868,1085.0,566,1,1,5,112,4,9.0,5,415000
527,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,464400.0,0.0,622.0,1363,528.0,168,60,100,4,66,0,12.25,3,125500
528,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,768000.0,183.0,1240.0,1632,338.0,289,21,51,4,72,4,0.0,3,139000
529,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1307366.0,420.0,1722.0,2296,842.0,656,1,1,5,120,4,0.0,5,451950
530,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,710190.0,74.0,1678.0,1678,0.0,0,50,50,3,60,0,0.0,6,119900
531,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,,136.0,1267.0,1296,471.0,217,7,8,5,91,0,20.25,4,220000
532,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,906695.0,302.0,1587.0,1587,525.0,44,36,36,3,72,4,12.25,3,167300
533,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,369540.0,0.0,720.0,1298,256.0,84,59,68,5,66,8,49.0,3,122000
534,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,637000.0,336.0,1728.0,1728,504.0,0,43,43,3,60,0,12.25,6,125000
535,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,300000.0,0.0,928.0,928,288.0,0,51,51,4,66,0,81.0,3,112500
536,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,726648.0,0.0,879.0,1795,578.0,275,1,2,5,84,0,0.0,4,191000
537,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,709800.0,135.0,1080.0,1080,288.0,130,50,50,4,91,0,49.0,3,136000
538,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,832000.0,0.0,866.0,1779,546.0,234,11,11,5,72,0,0.0,4,197900
539,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,313290.0,0.0,485.0,1635,255.0,394,3,96,4,98,0,36.0,4,117000
540,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,473984.0,84.0,1199.0,1220,632.0,159,0,0,5,84,0,0.0,4,194000
541,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,179.0,1310.0,1310,545.0,322,7,7,5,98,3,0.0,4,285000
542,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,626572.0,0.0,644.0,1355,0.0,140,9,68,4,84,0,0.0,6,127500
543,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,0.0,1095.0,2295,590.0,40,6,14,5,84,3,0.0,4,268000
544,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,549423.0,0.0,1075.0,1798,342.0,0,57,107,5,72,0,12.25,3,137000
545,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,0.0,1620.0,1620,578.0,62,41,41,5,84,4,12.25,4,215000
546,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,753750.0,0.0,1216.0,1216,336.0,0,52,52,3,60,0,0.0,3,129500
547,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0.0,896.0,1344,240.0,314,56,70,4,54,0,36.0,3,115000
548,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,337770.0,0.0,747.0,1159,288.0,84,58,83,3,91,0,36.0,3,114000
549,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,1056.0,1056,384.0,42,40,40,3,48,0,49.0,3,107000
550,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,678400.0,0.0,832.0,1216,336.0,158,58,61,3,60,0,49.0,3,118500
551,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,300000.0,0.0,862.0,1158,208.0,0,58,79,3,78,4,0.0,3,120000
552,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,654678.0,148.0,1538.0,1538,484.0,186,2,2,5,91,0,0.0,4,260000
553,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,,150.0,1143.0,1143,308.0,0,51,51,3,60,0,0.0,3,136000
554,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,580580.0,0.0,858.0,872,480.0,0,36,36,3,54,0,3.0625,3,123000
555,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,,0.0,319.0,1406,0.0,144,58,88,3,65,0,0.0,2,89500
556,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1849400.0,0.0,1324.0,1324,430.0,59,5,5,5,77,0,20.25,4,199500
557,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,,41.0,876.0,904,408.0,0,42,42,3,72,0,49.0,3,109900
558,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,578654.0,0.0,1276.0,2080,282.0,145,5,83,5,112,8,49.0,4,234000
559,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,164095.0,169.0,848.0,848,420.0,140,2,2,5,77,4,0.0,4,155900
560,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,0.0,1104.0,1788,304.0,120,20,52,5,54,6,49.0,3,161500
561,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,,541.0,819.0,1344,525.0,351,51,51,4,72,4,0.0,4,137500
562,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,904500.0,0.0,840.0,2256,0.0,18,60,100,2,40,0,0.0,4,76500
563,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,972813.0,268.0,1151.0,2060,521.0,420,18,19,3,77,3,12.25,3,211000
564,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,138040.0,0.0,1405.0,1337,511.0,212,9,10,5,77,0,20.25,4,181000
565,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,739640.0,183.0,1127.0,1165,490.0,129,42,42,3,78,0,0.0,3,174900
566,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1130592.0,97.0,1164.0,1320,564.0,228,40,40,5,66,4,0.0,3,164500
567,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,711970.0,168.0,1517.0,1535,532.0,0,6,6,5,84,0,0.0,4,214000
568,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,832000.0,280.0,738.0,2044,489.0,101,20,28,3,78,3,12.25,3,185000
569,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,324480.0,0.0,704.0,1136,336.0,365,58,79,5,66,0,49.0,3,123000
570,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,0.0,1001.0,1299,486.0,84,28,28,3,72,1,0.0,4,183500
571,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,63480.0,456.0,776.0,1441,492.0,206,7,8,5,91,0,12.25,4,174000
572,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,,0.0,1073.0,1630,649.0,64,54,54,3,60,3,12.25,3,130000
573,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,576000.0,0.0,728.0,1641,546.0,0,16,81,5,84,4,9.0,5,178000
574,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1023420.0,0.0,928.0,1629,482.0,246,12,13,4,60,3,20.25,3,189900
575,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,170.0,848.0,848,420.0,140,5,6,5,77,0,20.25,4,144000
576,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,0.0,816.0,816,432.0,0,1,78,5,112,0,49.0,3,120500
577,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1216208.0,0.0,1097.0,1097,672.0,456,14,15,5,60,0,12.25,3,145000
578,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,218530.0,0.0,1494.0,1652,499.0,144,7,7,5,91,0,0.0,5,251000
579,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,776016.0,0.0,1768.0,1768,0.0,0,42,42,3,54,0,0.0,6,136500
580,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,506530.0,58.0,0.0,1152,0.0,0,53,53,3,54,0,0.0,6,82500
581,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2374020.0,0.0,0.0,810,280.0,143,59,99,3,24,0,49.0,3,57625
582,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,824560.0,176.0,1350.0,1358,484.0,218,1,2,5,84,4,0.0,4,212500
583,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,144000.0,116.0,1216.0,1216,402.0,125,8,8,5,66,0,12.25,3,164000
584,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,679500.0,327.0,967.0,1638,384.0,21,49,49,4,66,0,49.0,4,139000
585,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,51840.0,212.0,600.0,1252,462.0,48,8,9,5,84,0,12.25,4,160000
586,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,536830.0,0.0,828.0,883,698.0,132,16,17,3,66,2,12.25,3,149000
587,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,611196.0,0.0,864.0,874,288.0,33,41,41,3,66,0,0.0,3,130000
588,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,515000.0,0.0,576.0,1710,480.0,23,60,89,4,78,0,12.25,3,140000
589,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,528125.0,288.0,1836.0,1836,517.0,175,0,1,5,91,4,20.25,4,264500
590,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1024650.0,0.0,1092.0,1092,299.0,390,49,49,3,60,3,81.0,3,141000
591,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,149590.0,,1241.0,1241,569.0,116,0,1,5,84,0,20.25,4,199900
592,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,772000.0,360.0,1350.0,1334,630.0,16,32,32,3,66,3,0.0,3,167900
593,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,,85.0,1144.0,1429,572.0,326,20,47,5,72,8,12.25,4,181900
594,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,675000.0,36.0,1566.0,1566,750.0,312,2,2,5,91,0,0.0,4,262500
595,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,,283.0,908.0,2288,520.0,549,17,32,5,98,6,0.0,4,230000
596,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,255950.0,60.0,1698.0,1709,506.0,162,8,9,5,98,3,20.25,4,328900
597,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,657034.0,210.0,1721.0,1721,554.0,195,2,2,5,91,0,0.0,4,232698
598,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,980780.0,140.0,1254.0,1254,810.0,260,1,1,5,91,0,0.0,4,221800
599,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,527625.0,0.0,576.0,1350,627.0,0,35,67,4,72,0,5.4289000000000005,4,152400
600,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,731250.0,171.0,1630.0,1630,451.0,308,8,9,5,84,3,12.25,4,213000
601,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,564768.0,96.0,784.0,1585,449.0,177,1,1,5,84,0,0.0,4,184900
602,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1417500.0,56.0,1165.0,1336,375.0,0,53,53,3,60,8,49.0,3,157000
603,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,0.0,864.0,1211,576.0,161,4,44,4,66,3,12.25,3,144000
604,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,832000.0,253.0,1259.0,1353,478.0,381,8,28,5,66,3,0.0,3,192350
605,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,704000.0,202.0,1174.0,1200,440.0,0,41,41,5,78,3,0.0,3,163500
606,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1018154.0,99.0,1475.0,2329,514.0,313,18,18,5,72,5,12.25,4,262280
607,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,639450.0,113.0,1536.0,1536,532.0,266,5,6,5,84,0,0.0,4,214000
608,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1270350.0,0.0,1073.0,1811,470.0,0,2,50,5,78,4,20.25,5,230000
609,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1542786.0,350.0,1063.0,2172,947.0,254,1,1,5,84,4,0.0,4,280000
610,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,426725.0,0.0,1073.0,1073,720.0,444,27,50,4,60,0,12.25,3,140000
611,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,539000.0,351.0,756.0,1839,442.0,124,44,44,3,66,3,12.25,3,155000
612,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,299943.0,0.0,1020.0,1020,0.0,0,56,88,2,24,0,0.0,2,64500
613,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1075407.0,85.0,946.0,1802,1017.0,542,17,17,5,104,4,0.0,4,218000
614,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,699840.0,51.0,995.0,1009,576.0,0,30,30,3,72,2,12.25,3,160000
615,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,622080.0,0.0,1338.0,1338,598.0,141,0,0,5,91,0,0.0,4,208900
616,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5781861.0,0.0,0.0,3820,624.0,372,12,49,3,72,8,12.25,5,284700
617,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,95400.0,0.0,689.0,1392,540.0,102,1,1,5,84,0,12.25,4,146000
618,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,568594.0,0.0,1260.0,1288,500.0,374,12,12,5,91,8,20.25,5,245500
619,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,250000.0,0.0,992.0,1013,160.0,0,58,82,5,78,0,36.0,3,113000
620,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2176230.0,238.0,1782.0,1782,932.0,181,4,5,5,91,8,9.0,4,296000
621,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1217502.0,200.0,1922.0,1922,676.0,229,1,2,5,98,4,9.0,4,377426
622,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1195776.0,230.0,1700.0,1718,786.0,264,2,3,5,120,4,9.0,5,337500
623,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1483600.0,730.0,2492.0,2492,949.0,461,4,5,5,120,5,9.0,5,552000
624,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,389536.0,0.0,624.0,936,265.0,0,56,58,5,77,0,25.0,3,97900
625,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,589650.0,0.0,1218.0,1218,676.0,102,0,0,5,77,0,20.25,4,208300
626,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,0.0,910.0,1820,816.0,350,11,12,5,72,3,5.4289000000000005,4,213000
627,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,508668.0,0.0,880.0,1724,527.0,275,9,10,5,72,0,20.25,4,188000
628,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,632.0,1121.0,1336,488.0,80,48,48,5,72,3,0.0,3,162000
629,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1028250.0,0.0,910.0,1558,282.0,289,57,57,3,60,0,49.0,3,152000
630,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1255200.0,0.0,991.0,1947,678.0,136,5,6,5,84,4,0.0,4,254900
631,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,626295.0,145.0,832.0,1657,483.0,218,13,14,5,84,0,0.0,4,189000
632,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1039304.0,383.0,2048.0,2064,550.0,200,30,30,3,96,4,20.25,4,235000
633,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,739840.0,0.0,1164.0,1164,240.0,48,58,58,3,60,0,49.0,3,125000
634,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,54720.0,0.0,836.0,836,308.0,30,35,35,5,78,0,49.0,3,120000
635,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3906250.0,0.0,0.0,1600,270.0,0,55,55,3,20,0,36.0,3,81500
636,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,959121.0,104.0,816.0,816,0.0,32,17,17,3,77,0,0.0,3,118500
637,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,780895.0,162.0,1766.0,1766,478.0,325,0,0,5,112,4,9.0,5,370878
638,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,514140.0,0.0,1001.0,2002,871.0,0,57,58,3,66,0,5.4289000000000005,6,145000
639,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,,312.0,798.0,1954,431.0,119,2,69,5,128,6,12.25,4,311500
640,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,132741.0,14.0,1220.0,1364,437.0,116,0,0,5,84,4,20.25,4,210250
641,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1277750.0,0.0,916.0,1861,492.0,237,4,4,5,84,0,0.0,4,200000
642,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,759375.0,0.0,0.0,1734,539.0,0,32,32,3,60,0,12.25,8,126000
643,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,651680.0,0.0,405.0,1039,281.0,111,6,109,4,96,0,49.0,3,114000
644,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,576000.0,0.0,677.0,1510,720.0,0,59,99,3,64,0,12.25,4,87500
645,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1208144.0,146.0,1149.0,2541,729.0,152,2,2,5,91,4,9.0,5,349265
646,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,770716.0,264.0,1512.0,1512,845.0,246,5,5,5,91,0,0.0,4,203000
647,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,554385.0,0.0,1454.0,1434,527.0,329,8,8,5,84,3,0.0,4,189000
648,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,528255.0,0.0,812.0,1653,628.0,45,6,6,5,84,0,0.0,4,209000
649,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,588000.0,0.0,917.0,2007,357.0,235,59,109,4,78,0,49.0,5,160000
650,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,473044.0,44.0,1037.0,1037,431.0,183,33,33,3,60,0,0.0,3,129000
