,has_remod,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,House Style_2Story,House Style_Split,Central Air_Y,Bedroom AbvGr_1,Bedroom AbvGr_2,Bedroom AbvGr_3,Bedroom AbvGr_>=4,TotRms AbvGrd_6,TotRms AbvGrd_7,TotRms AbvGrd_<=4,TotRms AbvGrd_>=8,Mo Sold_spring,Mo Sold_summer,Mo Sold_winter,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,total_baths_1,total_baths_2,total_baths_>=3,lot_area_frontage,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Garage Area,outdoor_SF,age_since_remodel,age_since_built,Heating QC,house_exter_score,fireplace_score,garage_basement_score,kitchen_score,SalePrice
333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,634880.0,0.0,844.0,2134.0,441.0,60.0,15.0,93.0,4.0,72.0,0.0,12.25,4.0,214500
334,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,0.0,686.0,1928.0,0.0,0.0,11.0,90.0,4.0,78.0,0.0,0.0,6.0,160000
335,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,634880.0,298.0,992.0,2060.0,390.0,0.0,10.0,10.0,5.0,84.0,3.0,0.0,4.0,214000
336,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,277440.0,0.0,901.0,1378.0,162.0,54.0,11.0,74.0,4.0,84.0,0.0,25.0,4.0,128900
337,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,634880.0,149.0,1249.0,1622.0,1356.0,439.0,32.0,46.0,5.0,56.0,3.0,5.0625,3.0,168000
338,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1368304.0,0.0,955.0,1880.0,880.0,295.0,0.0,0.0,5.0,91.0,4.0,9.0,5.0,310013
339,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,0.0,1074.0,1088.0,461.0,74.0,21.0,21.0,5.0,91.0,0.0,0.0,4.0,170000
340,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,529200.0,0.0,1040.0,1040.0,286.0,140.0,47.0,47.0,3.0,60.0,0.0,0.0,3.0,133700
341,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,582560.0,0.0,602.0,1502.0,180.0,149.0,11.0,84.0,3.0,91.0,6.0,49.0,4.0,165000
342,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35280.0,604.0,483.0,987.0,264.0,0.0,37.0,37.0,3.0,54.0,0.0,49.0,3.0,89500
343,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,778650.0,105.0,588.0,1095.0,264.0,0.0,48.0,48.0,3.0,55.0,0.0,0.0,3.0,140000
344,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60528.0,50.0,970.0,1709.0,380.0,40.0,2.0,2.0,5.0,84.0,0.0,12.25,4.0,134000
345,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,655900.0,0.0,836.0,1731.0,462.0,616.0,13.0,14.0,5.0,77.0,0.0,0.0,4.0,248500
346,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634880.0,0.0,648.0,960.0,364.0,88.0,5.0,41.0,5.0,91.0,0.0,49.0,3.0,145000
347,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,975375.0,0.0,713.0,1552.0,434.0,417.0,31.0,31.0,3.0,72.0,3.0,0.0,3.0,179900
348,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,748950.0,428.0,1795.0,1795.0,895.0,49.0,0.0,1.0,5.0,91.0,4.0,0.0,4.0,147000
349,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,659925.0,0.0,624.0,1274.0,576.0,22.0,19.0,19.0,4.0,60.0,0.0,12.25,3.0,136000
350,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,300000.0,0.0,572.0,1196.0,576.0,0.0,60.0,70.0,5.0,84.0,8.0,12.25,3.0,128000
351,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,214000.0,0.0,560.0,704.0,220.0,0.0,8.0,63.0,5.0,91.0,0.0,49.0,2.0,88750
352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1296505.0,0.0,972.0,972.0,305.0,0.0,55.0,55.0,3.0,77.0,0.0,49.0,3.0,122500
353,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1365234.0,0.0,912.0,1458.0,330.0,192.0,60.0,62.0,3.0,66.0,4.0,49.0,3.0,97500
354,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1059807.0,332.0,1008.0,1008.0,430.0,0.0,43.0,43.0,3.0,78.0,0.0,0.0,3.0,135000
355,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1052460.0,452.0,1822.0,1828.0,774.0,368.0,0.0,0.0,5.0,112.0,4.0,5.4289000000000005,4.0,314813
356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,889350.0,0.0,1013.0,1526.0,0.0,0.0,27.0,94.0,3.0,20.0,0.0,0.0,2.0,85000
357,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,300000.0,0.0,698.0,1176.0,624.0,210.0,9.0,72.0,3.0,105.0,0.0,12.25,3.0,134900
358,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,736330.0,164.0,1057.0,1057.0,288.0,0.0,7.0,51.0,4.0,78.0,0.0,49.0,4.0,137000
359,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,949767.0,660.0,2109.0,2113.0,839.0,282.0,13.0,13.0,5.0,112.0,3.0,9.0,4.0,350000
360,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,488410.0,0.0,943.0,1387.0,300.0,0.0,31.0,39.0,3.0,72.0,3.0,0.0,3.0,145000
361,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1611172.0,365.0,1704.0,2758.0,814.0,337.0,1.0,2.0,5.0,98.0,5.0,9.0,5.0,418000
362,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,275856.0,0.0,798.0,840.0,250.0,112.0,56.0,86.0,4.0,42.0,0.0,36.0,2.0,64000
363,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,247500.0,0.0,793.0,1520.0,281.0,0.0,9.0,77.0,5.0,60.0,0.0,49.0,3.0,159434
364,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1076530.0,164.0,1542.0,1542.0,852.0,278.0,0.0,0.0,5.0,91.0,4.0,5.4289000000000005,4.0,260261
365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,604920.0,0.0,910.0,1385.0,720.0,0.0,58.0,58.0,2.0,45.0,0.0,12.25,3.0,166000
366,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,446160.0,0.0,896.0,936.0,288.0,114.0,45.0,45.0,3.0,60.0,1.0,0.0,3.0,130000
367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,315741.0,0.0,824.0,1288.0,240.0,0.0,56.0,65.0,3.0,54.0,0.0,49.0,3.0,112000
368,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,696000.0,148.0,1120.0,1128.0,525.0,212.0,45.0,45.0,4.0,77.0,0.0,0.0,3.0,155000
369,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1104276.0,84.0,774.0,1968.0,680.0,75.0,0.0,1.0,5.0,91.0,4.0,9.0,5.0,269500
370,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,634880.0,0.0,1246.0,1246.0,441.0,69.0,42.0,42.0,3.0,66.0,8.0,0.0,3.0,172000
371,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,984375.0,0.0,800.0,1740.0,240.0,0.0,23.0,67.0,3.0,78.0,8.0,49.0,3.0,219500
372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,634880.0,0.0,925.0,925.0,484.0,277.0,43.0,43.0,4.0,66.0,0.0,12.25,3.0,133500
373,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,757492.0,0.0,384.0,1430.0,400.0,100.0,7.0,7.0,5.0,72.0,3.0,0.0,3.0,170000
374,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,576000.0,0.0,930.0,1566.0,288.0,282.0,7.0,110.0,3.0,136.0,0.0,49.0,4.0,150000
375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,634880.0,0.0,984.0,950.0,400.0,32.0,55.0,55.0,3.0,60.0,0.0,12.25,3.0,130000
376,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,571410.0,128.0,1144.0,1144.0,796.0,86.0,47.0,47.0,3.0,77.0,3.0,0.0,3.0,143000
377,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,891000.0,0.0,1114.0,1114.0,451.0,164.0,47.0,47.0,3.0,70.0,0.0,0.0,3.0,140000
378,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1296845.0,1115.0,2223.0,2223.0,516.0,300.0,34.0,34.0,5.0,91.0,8.0,20.25,3.0,244000
379,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,432000.0,0.0,530.0,1111.0,288.0,0.0,11.0,87.0,3.0,72.0,0.0,49.0,2.0,101000
380,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,633750.0,0.0,960.0,960.0,624.0,0.0,48.0,48.0,5.0,60.0,0.0,12.25,3.0,125000
381,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,816432.0,0.0,932.0,1633.0,460.0,39.0,10.0,10.0,4.0,66.0,3.0,20.25,3.0,183000
382,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,507840.0,0.0,755.0,2229.0,0.0,198.0,59.0,97.0,5.0,72.0,0.0,0.0,3.0,104000
383,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,408960.0,0.0,936.0,984.0,280.0,0.0,54.0,54.0,3.0,78.0,0.0,49.0,3.0,112500
384,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,808960.0,157.0,1686.0,1686.0,612.0,515.0,26.0,26.0,3.0,84.0,3.0,12.25,3.0,207500
385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,726648.0,140.0,1614.0,1614.0,576.0,145.0,1.0,1.0,5.0,84.0,4.0,20.25,4.0,225000
386,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,432000.0,0.0,864.0,864.0,297.0,0.0,34.0,34.0,5.0,78.0,0.0,49.0,3.0,119900
387,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1320624.0,206.0,1721.0,1740.0,874.0,43.0,0.0,0.0,5.0,84.0,0.0,0.0,4.0,293000
388,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,806130.0,0.0,1461.0,1721.0,440.0,96.0,13.0,38.0,4.0,66.0,3.0,0.0,3.0,180000
389,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,634880.0,335.0,1012.0,1034.0,888.0,0.0,34.0,34.0,3.0,66.0,0.0,5.4289000000000005,3.0,169900
390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,607240.0,0.0,994.5,1902.0,539.0,0.0,32.0,32.0,3.0,66.0,0.0,12.25,6.0,112000
391,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,783432.0,0.0,1040.0,1097.0,480.0,0.0,25.0,26.0,3.0,66.0,0.0,12.25,3.0,152000
392,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1677000.0,525.0,1090.0,2206.0,670.0,243.0,0.0,1.0,5.0,98.0,4.0,9.0,5.0,300000
393,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,734986.0,0.0,1029.0,1117.0,672.0,144.0,34.0,34.0,3.0,66.0,3.0,12.25,3.0,107000
394,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,680400.0,0.0,777.0,2290.0,560.0,0.0,60.0,125.0,4.0,60.0,0.0,12.25,6.0,122500
395,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35280.0,504.0,483.0,948.0,264.0,0.0,34.0,34.0,3.0,66.0,0.0,49.0,3.0,89000
396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,390065.0,0.0,600.0,919.0,231.0,0.0,60.0,70.0,5.0,66.0,0.0,49.0,3.0,95000
397,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,912600.0,41.0,912.0,1152.0,412.0,126.0,39.0,39.0,5.0,72.0,0.0,0.0,3.0,143450
398,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1311516.0,162.0,1590.0,2334.0,751.0,277.0,0.0,1.0,5.0,112.0,4.0,9.0,5.0,376162
399,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,678900.0,324.0,1268.0,1264.0,461.0,143.0,50.0,50.0,3.0,60.0,8.0,12.25,3.0,167500
400,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,449152.0,275.0,1086.0,1224.0,528.0,120.0,30.0,30.0,3.0,60.0,6.0,12.25,6.0,153337
401,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,357966.0,0.0,672.0,1369.0,300.0,147.0,59.0,84.0,3.0,84.0,0.0,49.0,3.0,103600
402,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,798750.0,0.0,894.0,894.0,308.0,365.0,34.0,34.0,3.0,66.0,0.0,49.0,3.0,128200
403,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,634880.0,216.0,756.0,1573.0,440.0,32.0,10.0,10.0,5.0,77.0,0.0,12.25,4.0,177500
404,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1433250.0,232.0,1671.0,2250.0,756.0,368.0,8.0,8.0,5.0,91.0,5.0,9.0,4.0,320000
405,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,354186.0,0.0,794.0,1514.0,394.0,72.0,9.0,9.0,5.0,66.0,3.0,20.25,3.0,190000
406,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35280.0,236.0,672.0,1218.0,0.0,201.0,35.0,35.0,3.0,66.0,0.0,0.0,3.0,91500
407,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,300000.0,0.0,811.0,1387.0,256.0,0.0,55.0,55.0,3.0,54.0,0.0,49.0,8.0,93000
408,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,425000.0,0.0,649.0,1317.0,250.0,54.0,58.0,88.0,3.0,40.0,0.0,36.0,3.0,40000
409,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,412920.0,0.0,684.0,1355.0,0.0,136.0,1.0,93.0,3.0,78.0,0.0,0.0,4.0,127000
410,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,574992.0,0.0,756.0,952.0,330.0,0.0,60.0,114.0,4.0,44.0,0.0,0.0,3.0,50138
411,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,634880.0,174.0,1143.0,1113.0,504.0,400.0,31.0,31.0,3.0,91.0,2.0,0.0,3.0,148000
412,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489900.0,0.0,740.0,778.0,924.0,25.0,53.0,68.0,5.0,66.0,4.0,169.0,3.0,120500
413,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,594000.0,0.0,778.0,1489.0,240.0,335.0,59.0,69.0,3.0,78.0,4.0,49.0,3.0,139500
414,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1142596.0,340.0,1698.0,1698.0,768.0,391.0,1.0,2.0,5.0,112.0,4.0,9.0,5.0,320000
415,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1379016.0,0.0,1005.0,2267.0,498.0,521.0,27.0,70.0,3.0,105.0,8.0,20.25,3.0,219000
416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,634880.0,0.0,864.0,902.0,484.0,164.0,23.0,23.0,3.0,60.0,0.0,12.25,3.0,131000
417,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,549134.0,0.0,738.0,1495.0,440.0,130.0,1.0,1.0,5.0,77.0,4.0,0.0,4.0,171925
